Fecha,CVEGEO,MUNICIPIO,DECESOS,NUEVOS
07/07/2020,26048,Puerto Peñasco,2,0
08/07/2020,26048,Puerto Peñasco,3,1
09/07/2020,26048,Puerto Peñasco,3,0
10/07/2020,26048,Puerto Peñasco,3,0
11/07/2020,26048,Puerto Peñasco,5,2
12/07/2020,26048,Puerto Peñasco,5,0
13/07/2020,26048,Puerto Peñasco,5,0
14/07/2020,26048,Puerto Peñasco,5,0
15/07/2020,26048,Puerto Peñasco,5,0
16/07/2020,26048,Puerto Peñasco,5,0
17/07/2020,26048,Puerto Peñasco,5,0
18/07/2020,26048,Puerto Peñasco,5,0
19/07/2020,26048,Puerto Peñasco,5,0
20/07/2020,26048,Puerto Peñasco,5,0
21/07/2020,26048,Puerto Peñasco,5,0
22/07/2020,26048,Puerto Peñasco,5,0
23/07/2020,26048,Puerto Peñasco,7,2
24/07/2020,26048,Puerto Peñasco,8,1
25/07/2020,26048,Puerto Peñasco,8,0
26/07/2020,26048,Puerto Peñasco,8,0
27/07/2020,26048,Puerto Peñasco,8,0
28/07/2020,26048,Puerto Peñasco,8,0
29/07/2020,26048,Puerto Peñasco,8,0
30/07/2020,26048,Puerto Peñasco,8,0
31/07/2020,26048,Puerto Peñasco,9,1
01/08/2020,26048,Puerto Peñasco,9,0
02/08/2020,26048,Puerto Peñasco,9,0
03/08/2020,26048,Puerto Peñasco,9,0
04/08/2020,26048,Puerto Peñasco,9,0
05/08/2020,26048,Puerto Peñasco,10,1
06/08/2020,26048,Puerto Peñasco,12,2
07/08/2020,26048,Puerto Peñasco,12,0
08/08/2020,26048,Puerto Peñasco,12,0
09/08/2020,26048,Puerto Peñasco,12,0
10/08/2020,26048,Puerto Peñasco,12,0
11/08/2020,26048,Puerto Peñasco,12,0
12/08/2020,26048,Puerto Peñasco,12,0
13/08/2020,26048,Puerto Peñasco,13,1
14/08/2020,26048,Puerto Peñasco,15,2
15/08/2020,26048,Puerto Peñasco,15,0
16/08/2020,26048,Puerto Peñasco,15,0
17/08/2020,26048,Puerto Peñasco,16,1
18/08/2020,26048,Puerto Peñasco,16,0
19/08/2020,26048,Puerto Peñasco,16,0
20/08/2020,26048,Puerto Peñasco,17,1
21/08/2020,26048,Puerto Peñasco,17,0
22/08/2020,26048,Puerto Peñasco,18,1
23/08/2020,26048,Puerto Peñasco,18,0
24/08/2020,26048,Puerto Peñasco,19,1
25/08/2020,26048,Puerto Peñasco,19,0
26/08/2020,26048,Puerto Peñasco,19,0
27/08/2020,26048,Puerto Peñasco,19,0
28/08/2020,26048,Puerto Peñasco,22,3
04/04/2020,26050,Rayón,0,0
05/04/2020,26050,Rayón,0,0
06/04/2020,26050,Rayón,0,0
07/04/2020,26050,Rayón,0,0
08/04/2020,26050,Rayón,0,0
09/04/2020,26050,Rayón,0,0
10/04/2020,26050,Rayón,0,0
11/04/2020,26050,Rayón,0,0
12/04/2020,26050,Rayón,0,0
13/04/2020,26050,Rayón,0,0
14/04/2020,26050,Rayón,0,0
15/04/2020,26050,Rayón,0,0
16/04/2020,26050,Rayón,0,0
17/04/2020,26050,Rayón,0,0
18/04/2020,26050,Rayón,0,0
19/04/2020,26050,Rayón,0,0
20/04/2020,26050,Rayón,0,0
21/04/2020,26050,Rayón,0,0
22/04/2020,26050,Rayón,0,0
23/04/2020,26050,Rayón,0,0
24/04/2020,26050,Rayón,0,0
25/04/2020,26050,Rayón,0,0
26/04/2020,26050,Rayón,0,0
27/04/2020,26050,Rayón,0,0
28/04/2020,26050,Rayón,0,0
29/04/2020,26050,Rayón,0,0
30/04/2020,26050,Rayón,0,0
01/05/2020,26050,Rayón,0,0
02/05/2020,26050,Rayón,0,0
03/05/2020,26050,Rayón,0,0
04/05/2020,26050,Rayón,0,0
05/05/2020,26050,Rayón,0,0
06/05/2020,26050,Rayón,0,0
07/05/2020,26050,Rayón,0,0
08/05/2020,26050,Rayón,0,0
09/05/2020,26050,Rayón,0,0
10/05/2020,26050,Rayón,0,0
11/05/2020,26050,Rayón,0,0
12/05/2020,26050,Rayón,0,0
13/05/2020,26050,Rayón,0,0
14/05/2020,26050,Rayón,0,0
15/05/2020,26050,Rayón,0,0
16/05/2020,26050,Rayón,0,0
17/05/2020,26050,Rayón,0,0
18/05/2020,26050,Rayón,0,0
19/05/2020,26050,Rayón,0,0
20/05/2020,26050,Rayón,0,0
21/05/2020,26050,Rayón,0,0
22/05/2020,26050,Rayón,0,0
23/05/2020,26050,Rayón,0,0
24/05/2020,26050,Rayón,0,0
25/05/2020,26050,Rayón,0,0
26/05/2020,26050,Rayón,0,0
27/05/2020,26050,Rayón,0,0
28/05/2020,26050,Rayón,0,0
29/05/2020,26050,Rayón,0,0
30/05/2020,26050,Rayón,0,0
31/05/2020,26050,Rayón,0,0
01/06/2020,26050,Rayón,0,0
02/06/2020,26050,Rayón,0,0
03/06/2020,26050,Rayón,0,0
04/06/2020,26050,Rayón,0,0
05/06/2020,26050,Rayón,0,0
06/06/2020,26050,Rayón,0,0
07/06/2020,26050,Rayón,0,0
08/06/2020,26050,Rayón,0,0
09/06/2020,26050,Rayón,0,0
10/06/2020,26050,Rayón,0,0
11/06/2020,26050,Rayón,0,0
12/06/2020,26050,Rayón,0,0
13/06/2020,26050,Rayón,0,0
14/06/2020,26050,Rayón,0,0
15/06/2020,26050,Rayón,0,0
16/06/2020,26050,Rayón,0,0
17/06/2020,26050,Rayón,0,0
18/06/2020,26050,Rayón,0,0
19/06/2020,26050,Rayón,0,0
20/06/2020,26050,Rayón,0,0
21/06/2020,26050,Rayón,0,0
22/06/2020,26050,Rayón,0,0
23/06/2020,26050,Rayón,0,0
24/06/2020,26050,Rayón,0,0
25/06/2020,26050,Rayón,0,0
26/06/2020,26050,Rayón,0,0
27/06/2020,26050,Rayón,0,0
28/06/2020,26050,Rayón,0,0
29/06/2020,26050,Rayón,0,0
30/06/2020,26050,Rayón,0,0
01/07/2020,26050,Rayón,0,0
02/07/2020,26050,Rayón,0,0
03/07/2020,26050,Rayón,0,0
04/07/2020,26050,Rayón,0,0
05/07/2020,26050,Rayón,0,0
06/07/2020,26050,Rayón,0,0
07/07/2020,26050,Rayón,0,0
08/07/2020,26050,Rayón,0,0
09/07/2020,26050,Rayón,0,0
10/07/2020,26050,Rayón,0,0
11/07/2020,26050,Rayón,0,0
12/07/2020,26050,Rayón,0,0
13/07/2020,26050,Rayón,0,0
14/07/2020,26050,Rayón,0,0
15/07/2020,26050,Rayón,0,0
16/07/2020,26050,Rayón,0,0
17/07/2020,26050,Rayón,0,0
18/07/2020,26050,Rayón,0,0
19/07/2020,26050,Rayón,0,0
20/07/2020,26050,Rayón,0,0
21/07/2020,26050,Rayón,0,0
22/07/2020,26050,Rayón,0,0
23/07/2020,26050,Rayón,0,0
24/07/2020,26050,Rayón,0,0
25/07/2020,26050,Rayón,0,0
26/07/2020,26050,Rayón,0,0
27/07/2020,26050,Rayón,0,0
28/07/2020,26050,Rayón,0,0
29/07/2020,26050,Rayón,0,0
30/07/2020,26050,Rayón,0,0
31/07/2020,26050,Rayón,0,0
01/08/2020,26050,Rayón,0,0
02/08/2020,26050,Rayón,0,0
03/08/2020,26050,Rayón,0,0
04/08/2020,26050,Rayón,0,0
05/08/2020,26050,Rayón,0,0
06/08/2020,26050,Rayón,0,0
07/08/2020,26050,Rayón,0,0
08/08/2020,26050,Rayón,0,0
09/08/2020,26050,Rayón,0,0
10/08/2020,26050,Rayón,0,0
11/08/2020,26050,Rayón,0,0
12/08/2020,26050,Rayón,0,0
13/08/2020,26050,Rayón,1,1
14/08/2020,26050,Rayón,1,0
15/08/2020,26050,Rayón,1,0
16/08/2020,26050,Rayón,1,0
17/08/2020,26050,Rayón,1,0
18/08/2020,26050,Rayón,1,0
19/08/2020,26050,Rayón,1,0
20/08/2020,26050,Rayón,1,0
21/08/2020,26050,Rayón,1,0
22/08/2020,26050,Rayón,1,0
23/08/2020,26050,Rayón,1,0
24/08/2020,26050,Rayón,1,0
25/08/2020,26050,Rayón,1,0
26/08/2020,26050,Rayón,1,0
27/08/2020,26050,Rayón,1,0
28/08/2020,26050,Rayón,1,0
04/04/2020,26051,Rosario,0,0
05/04/2020,26051,Rosario,0,0
06/04/2020,26051,Rosario,0,0
07/04/2020,26051,Rosario,0,0
08/04/2020,26051,Rosario,0,0
09/04/2020,26051,Rosario,0,0
10/04/2020,26051,Rosario,0,0
11/04/2020,26051,Rosario,0,0
12/04/2020,26051,Rosario,0,0
13/04/2020,26051,Rosario,0,0
14/04/2020,26051,Rosario,0,0
15/04/2020,26051,Rosario,0,0
16/04/2020,26051,Rosario,0,0
17/04/2020,26051,Rosario,0,0
18/04/2020,26051,Rosario,0,0
19/04/2020,26051,Rosario,0,0
20/04/2020,26051,Rosario,0,0
21/04/2020,26051,Rosario,0,0
22/04/2020,26051,Rosario,0,0
23/04/2020,26051,Rosario,0,0
24/04/2020,26051,Rosario,0,0
25/04/2020,26051,Rosario,0,0
26/04/2020,26051,Rosario,0,0
27/04/2020,26051,Rosario,0,0
28/04/2020,26051,Rosario,0,0
29/04/2020,26051,Rosario,0,0
30/04/2020,26051,Rosario,0,0
01/05/2020,26051,Rosario,0,0
02/05/2020,26051,Rosario,0,0
03/05/2020,26051,Rosario,0,0
04/05/2020,26051,Rosario,0,0
05/05/2020,26051,Rosario,0,0
06/05/2020,26051,Rosario,0,0
07/05/2020,26051,Rosario,0,0
08/05/2020,26051,Rosario,0,0
09/05/2020,26051,Rosario,0,0
10/05/2020,26051,Rosario,0,0
11/05/2020,26051,Rosario,0,0
12/05/2020,26051,Rosario,0,0
13/05/2020,26051,Rosario,0,0
14/05/2020,26051,Rosario,0,0
15/05/2020,26051,Rosario,0,0
16/05/2020,26051,Rosario,0,0
17/05/2020,26051,Rosario,0,0
18/05/2020,26051,Rosario,0,0
19/05/2020,26051,Rosario,0,0
20/05/2020,26051,Rosario,0,0
21/05/2020,26051,Rosario,0,0
22/05/2020,26051,Rosario,0,0
23/05/2020,26051,Rosario,0,0
24/05/2020,26051,Rosario,0,0
25/05/2020,26051,Rosario,0,0
26/05/2020,26051,Rosario,0,0
27/05/2020,26051,Rosario,0,0
28/05/2020,26051,Rosario,0,0
29/05/2020,26051,Rosario,0,0
30/05/2020,26051,Rosario,0,0
31/05/2020,26051,Rosario,0,0
01/06/2020,26051,Rosario,0,0
02/06/2020,26051,Rosario,0,0
03/06/2020,26051,Rosario,0,0
04/06/2020,26051,Rosario,0,0
05/06/2020,26051,Rosario,0,0
06/06/2020,26051,Rosario,0,0
07/06/2020,26051,Rosario,0,0
08/06/2020,26051,Rosario,0,0
09/06/2020,26051,Rosario,0,0
10/06/2020,26051,Rosario,0,0
11/06/2020,26051,Rosario,0,0
12/06/2020,26051,Rosario,0,0
13/06/2020,26051,Rosario,0,0
14/06/2020,26051,Rosario,0,0
15/06/2020,26051,Rosario,0,0
16/06/2020,26051,Rosario,0,0
17/06/2020,26051,Rosario,0,0
18/06/2020,26051,Rosario,0,0
19/06/2020,26051,Rosario,0,0
20/06/2020,26051,Rosario,0,0
21/06/2020,26051,Rosario,0,0
22/06/2020,26051,Rosario,0,0
23/06/2020,26051,Rosario,0,0
24/06/2020,26051,Rosario,0,0
25/06/2020,26051,Rosario,0,0
26/06/2020,26051,Rosario,0,0
27/06/2020,26051,Rosario,0,0
28/06/2020,26051,Rosario,0,0
29/06/2020,26051,Rosario,0,0
30/06/2020,26051,Rosario,0,0
01/07/2020,26051,Rosario,0,0
02/07/2020,26051,Rosario,0,0
03/07/2020,26051,Rosario,0,0
04/07/2020,26051,Rosario,0,0
05/07/2020,26051,Rosario,0,0
06/07/2020,26051,Rosario,0,0
07/07/2020,26051,Rosario,0,0
08/07/2020,26051,Rosario,0,0
09/07/2020,26051,Rosario,0,0
10/07/2020,26051,Rosario,0,0
11/07/2020,26051,Rosario,0,0
12/07/2020,26051,Rosario,0,0
13/07/2020,26051,Rosario,0,0
14/07/2020,26051,Rosario,1,1
15/07/2020,26051,Rosario,1,0
16/07/2020,26051,Rosario,1,0
17/07/2020,26051,Rosario,1,0
18/07/2020,26051,Rosario,1,0
19/07/2020,26051,Rosario,2,1
20/07/2020,26051,Rosario,2,0
21/07/2020,26051,Rosario,2,0
22/07/2020,26051,Rosario,2,0
23/07/2020,26051,Rosario,2,0
24/07/2020,26051,Rosario,2,0
25/07/2020,26051,Rosario,2,0
26/07/2020,26051,Rosario,2,0
27/07/2020,26051,Rosario,2,0
28/07/2020,26051,Rosario,2,0
29/07/2020,26051,Rosario,2,0
30/07/2020,26051,Rosario,2,0
31/07/2020,26051,Rosario,2,0
01/08/2020,26051,Rosario,2,0
02/08/2020,26051,Rosario,2,0
03/08/2020,26051,Rosario,2,0
04/08/2020,26051,Rosario,2,0
05/08/2020,26051,Rosario,2,0
06/08/2020,26051,Rosario,2,0
07/08/2020,26051,Rosario,2,0
08/08/2020,26051,Rosario,2,0
09/08/2020,26051,Rosario,2,0
10/08/2020,26051,Rosario,2,0
11/08/2020,26051,Rosario,2,0
12/08/2020,26051,Rosario,2,0
13/08/2020,26051,Rosario,2,0
14/08/2020,26051,Rosario,2,0
15/08/2020,26051,Rosario,2,0
16/08/2020,26051,Rosario,2,0
17/08/2020,26051,Rosario,2,0
18/08/2020,26051,Rosario,2,0
19/08/2020,26051,Rosario,2,0
20/08/2020,26051,Rosario,2,0
21/08/2020,26051,Rosario,2,0
22/08/2020,26051,Rosario,2,0
23/08/2020,26051,Rosario,2,0
24/08/2020,26051,Rosario,2,0
25/08/2020,26051,Rosario,2,0
26/08/2020,26051,Rosario,2,0
27/08/2020,26051,Rosario,2,0
28/08/2020,26051,Rosario,2,0
04/04/2020,26052,Sahuaripa,0,0
05/04/2020,26052,Sahuaripa,0,0
06/04/2020,26052,Sahuaripa,0,0
07/04/2020,26052,Sahuaripa,0,0
08/04/2020,26052,Sahuaripa,0,0
09/04/2020,26052,Sahuaripa,0,0
10/04/2020,26052,Sahuaripa,0,0
11/04/2020,26052,Sahuaripa,0,0
12/04/2020,26052,Sahuaripa,0,0
13/04/2020,26052,Sahuaripa,0,0
14/04/2020,26052,Sahuaripa,0,0
15/04/2020,26052,Sahuaripa,0,0
16/04/2020,26052,Sahuaripa,0,0
17/04/2020,26052,Sahuaripa,0,0
18/04/2020,26052,Sahuaripa,0,0
19/04/2020,26052,Sahuaripa,0,0
20/04/2020,26052,Sahuaripa,0,0
21/04/2020,26052,Sahuaripa,0,0
22/04/2020,26052,Sahuaripa,0,0
23/04/2020,26052,Sahuaripa,0,0
24/04/2020,26052,Sahuaripa,0,0
25/04/2020,26052,Sahuaripa,0,0
26/04/2020,26052,Sahuaripa,0,0
27/04/2020,26052,Sahuaripa,0,0
28/04/2020,26052,Sahuaripa,0,0
29/04/2020,26052,Sahuaripa,0,0
30/04/2020,26052,Sahuaripa,0,0
01/05/2020,26052,Sahuaripa,0,0
02/05/2020,26052,Sahuaripa,0,0
03/05/2020,26052,Sahuaripa,0,0
04/05/2020,26052,Sahuaripa,0,0
05/05/2020,26052,Sahuaripa,0,0
06/05/2020,26052,Sahuaripa,0,0
07/05/2020,26052,Sahuaripa,0,0
08/05/2020,26052,Sahuaripa,0,0
09/05/2020,26052,Sahuaripa,0,0
10/05/2020,26052,Sahuaripa,0,0
11/05/2020,26052,Sahuaripa,0,0
12/05/2020,26052,Sahuaripa,0,0
13/05/2020,26052,Sahuaripa,0,0
14/05/2020,26052,Sahuaripa,0,0
15/05/2020,26052,Sahuaripa,0,0
16/05/2020,26052,Sahuaripa,0,0
17/05/2020,26052,Sahuaripa,0,0
18/05/2020,26052,Sahuaripa,0,0
19/05/2020,26052,Sahuaripa,0,0
20/05/2020,26052,Sahuaripa,0,0
21/05/2020,26052,Sahuaripa,0,0
22/05/2020,26052,Sahuaripa,0,0
23/05/2020,26052,Sahuaripa,0,0
24/05/2020,26052,Sahuaripa,0,0
25/05/2020,26052,Sahuaripa,0,0
26/05/2020,26052,Sahuaripa,0,0
27/05/2020,26052,Sahuaripa,0,0
28/05/2020,26052,Sahuaripa,0,0
29/05/2020,26052,Sahuaripa,0,0
30/05/2020,26052,Sahuaripa,0,0
31/05/2020,26052,Sahuaripa,0,0
01/06/2020,26052,Sahuaripa,0,0
02/06/2020,26052,Sahuaripa,0,0
03/06/2020,26052,Sahuaripa,0,0
04/06/2020,26052,Sahuaripa,0,0
05/06/2020,26052,Sahuaripa,0,0
06/06/2020,26052,Sahuaripa,0,0
07/06/2020,26052,Sahuaripa,0,0
08/06/2020,26052,Sahuaripa,0,0
09/06/2020,26052,Sahuaripa,0,0
10/06/2020,26052,Sahuaripa,0,0
11/06/2020,26052,Sahuaripa,0,0
12/06/2020,26052,Sahuaripa,0,0
13/06/2020,26052,Sahuaripa,0,0
14/06/2020,26052,Sahuaripa,0,0
15/06/2020,26052,Sahuaripa,0,0
16/06/2020,26052,Sahuaripa,1,1
17/06/2020,26052,Sahuaripa,1,0
18/06/2020,26052,Sahuaripa,1,0
19/06/2020,26052,Sahuaripa,1,0
20/06/2020,26052,Sahuaripa,1,0
21/06/2020,26052,Sahuaripa,1,0
22/06/2020,26052,Sahuaripa,1,0
23/06/2020,26052,Sahuaripa,1,0
24/06/2020,26052,Sahuaripa,2,1
25/06/2020,26052,Sahuaripa,2,0
26/06/2020,26052,Sahuaripa,2,0
27/06/2020,26052,Sahuaripa,2,0
28/06/2020,26052,Sahuaripa,2,0
29/06/2020,26052,Sahuaripa,2,0
30/06/2020,26052,Sahuaripa,2,0
01/07/2020,26052,Sahuaripa,2,0
02/07/2020,26052,Sahuaripa,2,0
03/07/2020,26052,Sahuaripa,2,0
04/07/2020,26052,Sahuaripa,2,0
05/07/2020,26052,Sahuaripa,2,0
06/07/2020,26052,Sahuaripa,2,0
07/07/2020,26052,Sahuaripa,2,0
08/07/2020,26052,Sahuaripa,2,0
09/07/2020,26052,Sahuaripa,2,0
10/07/2020,26052,Sahuaripa,2,0
11/07/2020,26052,Sahuaripa,2,0
12/07/2020,26052,Sahuaripa,2,0
13/07/2020,26052,Sahuaripa,2,0
14/07/2020,26052,Sahuaripa,2,0
15/07/2020,26052,Sahuaripa,2,0
16/07/2020,26052,Sahuaripa,2,0
17/07/2020,26052,Sahuaripa,2,0
18/07/2020,26052,Sahuaripa,2,0
19/07/2020,26052,Sahuaripa,2,0
20/07/2020,26052,Sahuaripa,2,0
21/07/2020,26052,Sahuaripa,2,0
22/07/2020,26052,Sahuaripa,2,0
23/07/2020,26052,Sahuaripa,2,0
24/07/2020,26052,Sahuaripa,2,0
25/07/2020,26052,Sahuaripa,2,0
26/07/2020,26052,Sahuaripa,2,0
27/07/2020,26052,Sahuaripa,2,0
28/07/2020,26052,Sahuaripa,2,0
29/07/2020,26052,Sahuaripa,2,0
30/07/2020,26052,Sahuaripa,2,0
31/07/2020,26052,Sahuaripa,2,0
01/08/2020,26052,Sahuaripa,2,0
02/08/2020,26052,Sahuaripa,2,0
03/08/2020,26052,Sahuaripa,2,0
04/08/2020,26052,Sahuaripa,2,0
05/08/2020,26052,Sahuaripa,2,0
06/08/2020,26052,Sahuaripa,2,0
07/08/2020,26052,Sahuaripa,2,0
08/08/2020,26052,Sahuaripa,2,0
09/08/2020,26052,Sahuaripa,2,0
10/08/2020,26052,Sahuaripa,2,0
11/08/2020,26052,Sahuaripa,2,0
12/08/2020,26052,Sahuaripa,2,0
13/08/2020,26052,Sahuaripa,2,0
14/08/2020,26052,Sahuaripa,2,0
15/08/2020,26052,Sahuaripa,2,0
16/08/2020,26052,Sahuaripa,2,0
17/08/2020,26052,Sahuaripa,2,0
18/08/2020,26052,Sahuaripa,2,0
19/08/2020,26052,Sahuaripa,2,0
20/08/2020,26052,Sahuaripa,2,0
21/08/2020,26052,Sahuaripa,2,0
22/08/2020,26052,Sahuaripa,2,0
23/08/2020,26052,Sahuaripa,2,0
24/08/2020,26052,Sahuaripa,2,0
25/08/2020,26052,Sahuaripa,2,0
26/08/2020,26052,Sahuaripa,2,0
27/08/2020,26052,Sahuaripa,2,0
28/08/2020,26052,Sahuaripa,2,0
04/04/2020,26072,San Ignacio Río Muerto,0,0
05/04/2020,26072,San Ignacio Río Muerto,0,0
06/04/2020,26072,San Ignacio Río Muerto,0,0
07/04/2020,26072,San Ignacio Río Muerto,0,0
08/04/2020,26072,San Ignacio Río Muerto,0,0
09/04/2020,26072,San Ignacio Río Muerto,0,0
10/04/2020,26072,San Ignacio Río Muerto,0,0
11/04/2020,26072,San Ignacio Río Muerto,0,0
12/04/2020,26072,San Ignacio Río Muerto,0,0
13/04/2020,26072,San Ignacio Río Muerto,0,0
14/04/2020,26072,San Ignacio Río Muerto,0,0
15/04/2020,26072,San Ignacio Río Muerto,0,0
16/04/2020,26072,San Ignacio Río Muerto,0,0
17/04/2020,26072,San Ignacio Río Muerto,0,0
18/04/2020,26072,San Ignacio Río Muerto,0,0
19/04/2020,26072,San Ignacio Río Muerto,0,0
20/04/2020,26072,San Ignacio Río Muerto,0,0
21/04/2020,26072,San Ignacio Río Muerto,0,0
22/04/2020,26072,San Ignacio Río Muerto,0,0
23/04/2020,26072,San Ignacio Río Muerto,0,0
24/04/2020,26072,San Ignacio Río Muerto,0,0
25/04/2020,26072,San Ignacio Río Muerto,0,0
26/04/2020,26072,San Ignacio Río Muerto,0,0
27/04/2020,26072,San Ignacio Río Muerto,0,0
28/04/2020,26072,San Ignacio Río Muerto,0,0
29/04/2020,26072,San Ignacio Río Muerto,0,0
30/04/2020,26072,San Ignacio Río Muerto,0,0
01/05/2020,26072,San Ignacio Río Muerto,0,0
02/05/2020,26072,San Ignacio Río Muerto,0,0
03/05/2020,26072,San Ignacio Río Muerto,0,0
04/05/2020,26072,San Ignacio Río Muerto,0,0
05/05/2020,26072,San Ignacio Río Muerto,0,0
06/05/2020,26072,San Ignacio Río Muerto,0,0
07/05/2020,26072,San Ignacio Río Muerto,0,0
08/05/2020,26072,San Ignacio Río Muerto,0,0
09/05/2020,26072,San Ignacio Río Muerto,0,0
10/05/2020,26072,San Ignacio Río Muerto,0,0
11/05/2020,26072,San Ignacio Río Muerto,0,0
12/05/2020,26072,San Ignacio Río Muerto,0,0
13/05/2020,26072,San Ignacio Río Muerto,0,0
14/05/2020,26072,San Ignacio Río Muerto,0,0
15/05/2020,26072,San Ignacio Río Muerto,0,0
16/05/2020,26072,San Ignacio Río Muerto,0,0
17/05/2020,26072,San Ignacio Río Muerto,0,0
18/05/2020,26072,San Ignacio Río Muerto,0,0
19/05/2020,26072,San Ignacio Río Muerto,0,0
20/05/2020,26072,San Ignacio Río Muerto,0,0
21/05/2020,26072,San Ignacio Río Muerto,0,0
22/05/2020,26072,San Ignacio Río Muerto,0,0
23/05/2020,26072,San Ignacio Río Muerto,0,0
24/05/2020,26072,San Ignacio Río Muerto,0,0
25/05/2020,26072,San Ignacio Río Muerto,0,0
26/05/2020,26072,San Ignacio Río Muerto,0,0
27/05/2020,26072,San Ignacio Río Muerto,0,0
28/05/2020,26072,San Ignacio Río Muerto,0,0
29/05/2020,26072,San Ignacio Río Muerto,0,0
30/05/2020,26072,San Ignacio Río Muerto,0,0
31/05/2020,26072,San Ignacio Río Muerto,0,0
01/06/2020,26072,San Ignacio Río Muerto,0,0
02/06/2020,26072,San Ignacio Río Muerto,0,0
03/06/2020,26072,San Ignacio Río Muerto,0,0
04/06/2020,26072,San Ignacio Río Muerto,0,0
05/06/2020,26072,San Ignacio Río Muerto,0,0
06/06/2020,26072,San Ignacio Río Muerto,0,0
07/06/2020,26072,San Ignacio Río Muerto,0,0
08/06/2020,26072,San Ignacio Río Muerto,0,0
09/06/2020,26072,San Ignacio Río Muerto,0,0
10/06/2020,26072,San Ignacio Río Muerto,0,0
11/06/2020,26072,San Ignacio Río Muerto,0,0
12/06/2020,26072,San Ignacio Río Muerto,0,0
13/06/2020,26072,San Ignacio Río Muerto,0,0
14/06/2020,26072,San Ignacio Río Muerto,1,1
15/06/2020,26072,San Ignacio Río Muerto,1,0
16/06/2020,26072,San Ignacio Río Muerto,1,0
17/06/2020,26072,San Ignacio Río Muerto,2,1
18/06/2020,26072,San Ignacio Río Muerto,2,0
19/06/2020,26072,San Ignacio Río Muerto,3,1
20/06/2020,26072,San Ignacio Río Muerto,3,0
21/06/2020,26072,San Ignacio Río Muerto,3,0
22/06/2020,26072,San Ignacio Río Muerto,3,0
23/06/2020,26072,San Ignacio Río Muerto,4,1
24/06/2020,26072,San Ignacio Río Muerto,4,0
25/06/2020,26072,San Ignacio Río Muerto,4,0
26/06/2020,26072,San Ignacio Río Muerto,4,0
27/06/2020,26072,San Ignacio Río Muerto,4,0
28/06/2020,26072,San Ignacio Río Muerto,4,0
29/06/2020,26072,San Ignacio Río Muerto,4,0
30/06/2020,26072,San Ignacio Río Muerto,4,0
01/07/2020,26072,San Ignacio Río Muerto,4,0
02/07/2020,26072,San Ignacio Río Muerto,4,0
03/07/2020,26072,San Ignacio Río Muerto,4,0
04/07/2020,26072,San Ignacio Río Muerto,5,1
05/07/2020,26072,San Ignacio Río Muerto,5,0
06/07/2020,26072,San Ignacio Río Muerto,6,1
07/07/2020,26072,San Ignacio Río Muerto,6,0
08/07/2020,26072,San Ignacio Río Muerto,6,0
09/07/2020,26072,San Ignacio Río Muerto,6,0
10/07/2020,26072,San Ignacio Río Muerto,6,0
11/07/2020,26072,San Ignacio Río Muerto,6,0
12/07/2020,26072,San Ignacio Río Muerto,6,0
13/07/2020,26072,San Ignacio Río Muerto,6,0
14/07/2020,26072,San Ignacio Río Muerto,6,0
15/07/2020,26072,San Ignacio Río Muerto,6,0
16/07/2020,26072,San Ignacio Río Muerto,6,0
17/07/2020,26072,San Ignacio Río Muerto,6,0
18/07/2020,26072,San Ignacio Río Muerto,6,0
19/07/2020,26072,San Ignacio Río Muerto,6,0
20/07/2020,26072,San Ignacio Río Muerto,6,0
21/07/2020,26072,San Ignacio Río Muerto,6,0
22/07/2020,26072,San Ignacio Río Muerto,6,0
23/07/2020,26072,San Ignacio Río Muerto,6,0
24/07/2020,26072,San Ignacio Río Muerto,6,0
25/07/2020,26072,San Ignacio Río Muerto,6,0
26/07/2020,26072,San Ignacio Río Muerto,6,0
27/07/2020,26072,San Ignacio Río Muerto,7,1
28/07/2020,26072,San Ignacio Río Muerto,7,0
29/07/2020,26072,San Ignacio Río Muerto,7,0
30/07/2020,26072,San Ignacio Río Muerto,7,0
31/07/2020,26072,San Ignacio Río Muerto,7,0
01/08/2020,26072,San Ignacio Río Muerto,8,1
02/08/2020,26072,San Ignacio Río Muerto,8,0
03/08/2020,26072,San Ignacio Río Muerto,8,0
04/08/2020,26072,San Ignacio Río Muerto,8,0
05/08/2020,26072,San Ignacio Río Muerto,8,0
06/08/2020,26072,San Ignacio Río Muerto,8,0
07/08/2020,26072,San Ignacio Río Muerto,8,0
08/08/2020,26072,San Ignacio Río Muerto,8,0
09/08/2020,26072,San Ignacio Río Muerto,8,0
10/08/2020,26072,San Ignacio Río Muerto,8,0
11/08/2020,26072,San Ignacio Río Muerto,8,0
12/08/2020,26072,San Ignacio Río Muerto,8,0
13/08/2020,26072,San Ignacio Río Muerto,8,0
14/08/2020,26072,San Ignacio Río Muerto,8,0
15/08/2020,26072,San Ignacio Río Muerto,8,0
16/08/2020,26072,San Ignacio Río Muerto,8,0
17/08/2020,26072,San Ignacio Río Muerto,8,0
18/08/2020,26072,San Ignacio Río Muerto,8,0
19/08/2020,26072,San Ignacio Río Muerto,8,0
20/08/2020,26072,San Ignacio Río Muerto,8,0
21/08/2020,26072,San Ignacio Río Muerto,8,0
22/08/2020,26072,San Ignacio Río Muerto,8,0
23/08/2020,26072,San Ignacio Río Muerto,8,0
24/08/2020,26072,San Ignacio Río Muerto,8,0
